username,colour,time_control,user_rating,game_date,game_date_time
Ainceer,white,180,1255,2021.09.28,2021-09-28 12:21:21
Ainceer,black,180,1270,2021.09.28,2021-09-28 12:25:38
Ainceer,black,180,1262,2021.09.28,2021-09-28 12:27:47
Ainceer,white,180,1221,2021.09.28,2021-09-28 12:31:44
Ainceer,white,180,1218,2021.09.28,2021-09-28 15:51:01
Ainceer,black,180,1235,2021.09.28,2021-09-28 15:53:27
Ainceer,black,180,1243,2021.09.28,2021-09-28 15:55:46
Ainceer,black,180,1234,2021.09.28,2021-09-28 16:00:45
Ainceer,white,180,1230,2021.09.28,2021-09-28 16:43:35
Ainceer,black,180,1251,2021.09.28,2021-09-28 16:54:14
Ainceer,black,180,1240,2021.09.28,2021-09-28 17:01:30
Ainceer,white,180,1215,2021.09.29,2021-09-29 12:10:58
Ainceer,white,180,1228,2021.09.29,2021-09-29 12:15:17
Ainceer,white,180,1238,2021.09.29,2021-09-29 12:20:43
Ainceer,white,180,1239,2021.09.29,2021-09-29 16:38:34
Ainceer,black,180,1240,2021.09.29,2021-09-29 16:43:44
Ainceer,white,180,1221,2021.09.29,2021-09-29 16:46:05
Ainceer,white,180,1326,2021.09.29,2021-09-29 16:47:15
Ainceer,black,180,1225,2021.09.29,2021-09-29 16:51:27
Ainceer,white,180,1200,2021.09.29,2021-09-29 18:04:10
Ainceer,black,180,1225,2021.09.29,2021-09-29 18:06:58
Ainceer,black,180,1233,2021.09.29,2021-09-29 18:12:22
Ainceer,black,180,1226,2021.09.29,2021-09-29 18:17:25
Ainceer,white,180,1262,2021.09.29,2021-09-29 18:17:56
Ainceer,black,180,1228,2021.09.29,2021-09-29 18:21:08
Ainceer,white,180,1120,2021.09.29,2021-09-29 18:50:01
Ainceer,white,180,1163,2021.09.29,2021-09-29 18:50:49
Ainceer,white,180,1192,2021.09.29,2021-09-29 19:32:05
Ainceer,white,180,1171,2021.09.29,2021-09-29 21:30:33
Ainceer,black,180,1199,2021.09.30,2021-09-30 11:26:16
Ainceer,white,180,1189,2021.09.30,2021-09-30 11:28:55
Ainceer,white,180,1270,2021.09.30,2021-09-30 11:35:30
Ainceer,black,180,1195,2021.09.30,2021-09-30 11:40:07
Ainceer,black,180,1186,2021.09.30,2021-09-30 15:48:30
Ainceer,black,180,1178,2021.09.30,2021-09-30 15:50:08
Ainceer,white,180,1211,2021.09.30,2021-09-30 15:51:44
Ainceer,black,180,1195,2021.09.30,2021-09-30 15:56:02
Ainceer,black,180,1204,2021.09.30,2021-09-30 15:57:56
Ainceer,black,180,1212,2021.09.30,2021-09-30 16:01:37
Ainceer,white,180,1016,2021.09.30,2021-09-30 16:11:37
Ainceer,white,180,1210,2021.09.30,2021-09-30 17:34:07
Ainceer,white,180,1214,2021.09.30,2021-09-30 17:37:48
Ainceer,white,180,1153,2021.09.30,2021-09-30 17:41:29
Ainceer,black,180,1214,2021.09.30,2021-09-30 17:44:53
Ainceer,black,180,1205,2021.09.30,2021-09-30 17:49:15
Ainceer,black,300,1205,2021.09.30,2021-09-30 17:51:44
Ainceer,white,300,1218,2021.09.30,2021-09-30 18:01:14
Ainceer,white,300,1260,2021.09.30,2021-09-30 18:04:13
Ainceer,black,300,1182,2021.09.30,2021-09-30 18:11:46
Ainceer,black,300,1190,2021.09.30,2021-09-30 18:33:31
Ainceer,black,300,1197,2021.09.30,2021-09-30 20:17:33
Ainceer,white,300,1202,2021.09.30,2021-09-30 20:25:46
Ainceer,white,300,1137,2021.09.30,2021-09-30 20:38:29
Ainceer,white,300,1180,2021.09.30,2021-09-30 20:50:28
Ainceer,black,300,1226,2021.09.30,2021-09-30 20:57:49
Ainceer,white,300,1178,2021.10.01,2021-10-01 12:31:18
Ainceer,black,300,1240,2021.10.01,2021-10-01 12:36:21
Ainceer,white,300,1269,2021.10.01,2021-10-01 12:39:57
Ainceer,black,300,1234,2021.10.01,2021-10-01 12:45:25
Ainceer,black,300,1242,2021.10.01,2021-10-01 12:52:45
Ainceer,black,300,1235,2021.10.01,2021-10-01 13:03:40
Ainceer,black,300,1227,2021.10.01,2021-10-01 13:07:39
Ainceer,white,300,1187,2021.10.01,2021-10-01 14:14:28
Ainceer,white,300,1168,2021.10.01,2021-10-01 14:17:52
Ainceer,white,300,1209,2021.10.01,2021-10-01 14:20:26
Ainceer,black,300,1232,2021.10.01,2021-10-01 14:29:40
Ainceer,white,300,1199,2021.10.01,2021-10-01 16:14:50
Ainceer,white,300,1210,2021.10.01,2021-10-01 16:19:13
Ainceer,black,300,1224,2021.10.01,2021-10-01 16:20:48
Ainceer,black,300,1231,2021.10.01,2021-10-01 17:43:18
Ainceer,black,300,1223,2021.10.01,2021-10-01 17:52:10
Ainceer,white,300,1242,2021.10.01,2021-10-01 17:54:03
Ainceer,black,300,1241,2021.10.01,2021-10-01 18:27:37
Ainceer,white,300,1267,2021.10.01,2021-10-01 18:28:53
Ainceer,black,300,1242,2021.10.01,2021-10-01 18:36:37
Ainceer,white,300,1223,2021.10.01,2021-10-01 18:39:53
Ainceer,white,300,1218,2021.10.01,2021-10-01 18:43:07
Ainceer,white,180,1188,2021.10.01,2021-10-01 18:52:25
Ainceer,black,300,1240,2021.10.01,2021-10-01 21:02:31
Ainceer,white,300,1262,2021.10.01,2021-10-01 21:06:45
Ainceer,white,300,1258,2021.10.01,2021-10-01 21:09:26
Ainceer,black,300,1231,2021.10.01,2021-10-01 21:50:02
Ainceer,black,300,1223,2021.10.01,2021-10-01 21:50:20
Ainceer,black,300,1215,2021.10.01,2021-10-01 21:53:00
Ainceer,white,300,1276,2021.10.02,2021-10-02 10:59:36
Ainceer,black,300,1202,2021.10.02,2021-10-02 11:01:43
Ainceer,white,300,1144,2021.10.02,2021-10-02 11:05:59
Ainceer,black,300,1218,2021.10.02,2021-10-02 11:18:49
Ainceer,white,300,1258,2021.10.02,2021-10-02 12:40:56
Ainceer,black,300,1235,2021.10.02,2021-10-02 12:50:32
Ainceer,white,300,1138,2021.10.02,2021-10-02 17:52:31
Ainceer,white,300,1189,2021.10.02,2021-10-02 17:58:13
Ainceer,white,300,1136,2021.10.02,2021-10-02 18:04:40
Ainceer,white,300,1256,2021.10.03,2021-10-03 09:26:29
Ainceer,black,300,1253,2021.10.03,2021-10-03 09:33:30
Ainceer,black,300,1253,2021.10.03,2021-10-03 09:59:30
Ainceer,white,300,1277,2021.10.03,2021-10-03 10:07:45
Ainceer,black,300,1252,2021.10.03,2021-10-03 10:11:44
Ainceer,black,300,1261,2021.10.03,2021-10-03 10:14:01
Ainceer,white,300,1311,2021.10.03,2021-10-03 10:20:07
Ainceer,black,300,1261,2021.10.03,2021-10-03 10:27:00
Ainceer,white,600,1506,2021.10.03,2021-10-03 11:23:33
Ainceer,black,300,1268,2021.10.03,2021-10-03 11:37:33
Ainceer,white,300,1276,2021.10.03,2021-10-03 11:52:42
Ainceer,white,300,1145,2021.10.03,2021-10-03 12:21:58
Ainceer,black,300,1275,2021.10.03,2021-10-03 12:24:49
Ainceer,white,300,1323,2021.10.03,2021-10-03 12:33:31
Ainceer,white,300,1289,2021.10.03,2021-10-03 12:55:15
Ainceer,black,300,1276,2021.10.03,2021-10-03 13:35:56
Ainceer,black,300,1282,2021.10.03,2021-10-03 13:41:11
Ainceer,black,300,1272,2021.10.03,2021-10-03 13:44:56
Ainceer,black,300,1278,2021.10.03,2021-10-03 14:17:56
Ainceer,white,300,1234,2021.10.03,2021-10-03 14:26:24
Ainceer,white,300,1319,2021.10.03,2021-10-03 15:32:08
Ainceer,black,300,1288,2021.10.03,2021-10-03 15:36:23
Ainceer,white,300,1265,2021.10.03,2021-10-03 15:52:06
Ainceer,white,300,1332,2021.10.03,2021-10-03 16:01:01
Ainceer,white,300,1256,2021.10.03,2021-10-03 16:04:21
Ainceer,white,300,1198,2021.10.03,2021-10-03 16:24:14
Ainceer,black,300,1278,2021.10.03,2021-10-03 18:08:47
Ainceer,black,300,1286,2021.10.03,2021-10-03 18:51:42
Ainceer,black,300,1293,2021.10.03,2021-10-03 19:51:49
Ainceer,white,300,1329,2021.10.04,2021-10-04 11:31:55
Ainceer,black,300,1278,2021.10.04,2021-10-04 11:33:50
Ainceer,black,300,1285,2021.10.04,2021-10-04 11:38:44
Ainceer,black,300,1293,2021.10.04,2021-10-04 16:25:27
Ainceer,white,300,1285,2021.10.04,2021-10-04 16:26:39
Ainceer,white,300,1341,2021.10.04,2021-10-04 16:34:12
Ainceer,white,300,1285,2021.10.04,2021-10-04 16:37:35
Ainceer,white,300,1287,2021.10.04,2021-10-04 16:40:21
Ainceer,black,300,1319,2021.10.04,2021-10-04 16:49:42
Ainceer,black,300,1327,2021.10.04,2021-10-04 18:02:28
Ainceer,black,300,1335,2021.10.04,2021-10-04 18:27:49
Ainceer,white,300,1295,2021.10.04,2021-10-04 20:46:40
Ainceer,black,300,1349,2021.10.04,2021-10-04 20:52:24
Ainceer,white,300,1410,2021.10.05,2021-10-05 08:11:23
Ainceer,white,300,1359,2021.10.05,2021-10-05 17:25:53
Ainceer,black,300,1341,2021.10.05,2021-10-05 17:31:13
Ainceer,black,300,1333,2021.10.06,2021-10-06 11:53:40
Ainceer,white,300,1309,2021.10.06,2021-10-06 15:59:45
Ainceer,white,300,1325,2021.10.06,2021-10-06 16:18:23
Ainceer,black,300,1326,2021.10.06,2021-10-06 16:20:39
Ainceer,black,300,1318,2021.10.06,2021-10-06 16:26:03
Ainceer,black,300,1308,2021.10.06,2021-10-06 20:37:22
Ainceer,white,300,1289,2021.10.07,2021-10-07 20:20:56
Ainceer,white,300,1311,2021.10.07,2021-10-07 20:24:32
Ainceer,white,300,1332,2021.10.08,2021-10-08 14:35:30
Ainceer,black,300,1292,2021.10.08,2021-10-08 14:37:22
Ainceer,black,300,1299,2021.10.08,2021-10-08 14:38:47
Ainceer,white,300,1326,2021.10.08,2021-10-08 21:28:22
Ainceer,white,300,1387,2021.10.08,2021-10-08 21:30:33
Ainceer,black,300,1277,2021.10.09,2021-10-09 10:54:04
Ainceer,black,300,1268,2021.10.09,2021-10-09 10:55:35
Ainceer,white,300,1305,2021.10.09,2021-10-09 13:38:33
Ainceer,black,300,1284,2021.10.09,2021-10-09 13:46:23
Ainceer,white,300,1232,2021.10.09,2021-10-09 13:53:14
Ainceer,white,300,1323,2021.10.09,2021-10-09 16:43:38
Ainceer,white,300,1302,2021.10.09,2021-10-09 16:45:45
Ainceer,white,300,1334,2021.10.09,2021-10-09 16:57:48
Ainceer,black,300,1294,2021.10.09,2021-10-09 17:04:35
Ainceer,black,300,1287,2021.10.10,2021-10-10 09:37:58
Ainceer,white,300,1206,2021.10.10,2021-10-10 09:38:35
Ainceer,black,600,1598,2021.10.10,2021-10-10 14:41:14
Ainceer,black,600,1608,2021.10.10,2021-10-10 14:51:10
Ainceer,white,300,1244,2021.10.10,2021-10-10 17:49:31
Ainceer,black,300,1261,2021.10.11,2021-10-11 18:43:46
Ainceer,black,300,1268,2021.10.16,2021-10-16 10:34:33
Ainceer,white,300,1237,2021.10.16,2021-10-16 12:40:02
Ainceer,white,300,1314,2021.10.16,2021-10-16 18:00:45
Ainceer,black,300,1275,2021.10.16,2021-10-16 18:02:30
Ainceer,black,300,1277,2021.10.18,2021-10-18 20:52:48
Ainceer,white,300,1211,2021.10.19,2021-10-19 11:59:27
Ainceer,white,300,1302,2021.10.19,2021-10-19 12:07:06
Ainceer,black,300,1300,2021.10.19,2021-10-19 16:43:14
Ainceer,black,300,1310,2021.10.19,2021-10-19 16:54:32
Ainceer,white,300,1326,2021.10.19,2021-10-19 18:44:25
Ainceer,black,300,1294,2021.10.19,2021-10-19 18:45:53
Ainceer,white,300,1274,2021.10.20,2021-10-20 11:12:18
Ainceer,white,300,1324,2021.10.20,2021-10-20 11:15:05
Ainceer,white,300,1304,2021.10.21,2021-10-21 20:52:23
Ainceer,black,300,1262,2021.10.23,2021-10-23 09:31:48
Ainceer,black,300,1255,2021.10.23,2021-10-23 09:35:34
Ainceer,black,300,1246,2021.10.26,2021-10-26 15:39:23
Ainceer,white,300,1205,2021.10.26,2021-10-26 15:39:29
Ainceer,white,300,1153,2021.10.27,2021-10-27 16:35:44
Ainceer,white,300,1208,2021.10.27,2021-10-27 20:13:49
Ainceer,black,300,1225,2021.10.28,2021-10-28 17:16:46
Ainceer,white,180,1207,2021.11.02,2021-11-02 22:03:13
Ainceer,black,180,1208,2021.11.03,2021-11-03 18:38:17
Ainceer,white,180,1244,2021.11.12,2021-11-12 17:26:04
Ainceer,black,180,1192,2021.11.13,2021-11-13 18:19:26
Ainceer,white,180,1222,2021.11.13,2021-11-13 18:23:14
Ainceer,black,180,1182,2021.11.13,2021-11-13 18:25:55
Ainceer,black,180,1171,2021.11.13,2021-11-13 18:26:04
Ainceer,black,180,1160,2021.11.13,2021-11-13 18:53:16
Ainceer,white,180,1183,2021.11.13,2021-11-13 18:55:23
Ainceer,white,180,1214,2021.11.13,2021-11-13 18:55:43
Ainceer,white,180,849,2021.11.15,2021-11-15 19:38:54
Ainceer,black,180,1134,2021.11.15,2021-11-15 19:44:54
Ainceer,white,180,884,2021.11.15,2021-11-15 19:49:58
Ainceer,white,180,1129,2021.11.16,2021-11-16 13:34:56
Ainceer,black,180,1120,2021.11.16,2021-11-16 13:38:51
Ainceer,black,180,1131,2021.11.16,2021-11-16 21:38:26
Ainceer,white,180,978,2021.11.16,2021-11-16 21:43:45
Ainceer,black,180,1129,2021.11.16,2021-11-16 22:40:01
Ainceer,black,180,1138,2021.11.16,2021-11-16 22:40:42
Ainceer,white,180,1151,2021.11.17,2021-11-17 13:30:15
Ainceer,black,180,1154,2021.11.17,2021-11-17 13:33:27
Ainceer,white,180,1132,2021.11.17,2021-11-17 16:10:41
Ainceer,white,180,1136,2021.11.17,2021-11-17 16:11:11
Ainceer,black,180,1178,2021.11.17,2021-11-17 16:14:59
Ainceer,white,180,1149,2021.11.17,2021-11-17 16:44:13
Ainceer,black,180,1193,2021.11.17,2021-11-17 16:48:07
Ainceer,black,180,1186,2021.11.17,2021-11-17 16:55:44
Ainceer,white,180,1138,2021.11.17,2021-11-17 17:28:46
Ainceer,white,180,1150,2021.11.17,2021-11-17 17:56:16
Ainceer,black,180,1183,2021.11.17,2021-11-17 19:53:10
Ainceer,white,180,1185,2021.11.17,2021-11-17 20:37:56
Ainceer,black,180,1182,2021.11.17,2021-11-17 21:32:40
Ainceer,white,180,1195,2021.11.17,2021-11-17 21:36:49
Ainceer,black,180,1198,2021.11.17,2021-11-17 21:39:24
Ainceer,black,180,1204,2021.11.18,2021-11-18 13:23:44
Ainceer,white,180,1201,2021.11.18,2021-11-18 13:30:03
Ainceer,white,180,1212,2021.11.18,2021-11-18 13:35:13
Ainceer,black,180,1203,2021.11.18,2021-11-18 16:53:00
Ainceer,white,180,1191,2021.11.18,2021-11-18 17:02:29
Ainceer,black,180,1220,2021.11.18,2021-11-18 17:06:35
Ainceer,black,180,1212,2021.11.18,2021-11-18 18:02:19
Ainceer,white,180,1216,2021.11.18,2021-11-18 18:05:02
Ainceer,white,180,1171,2021.11.18,2021-11-18 18:07:53
Ainceer,white,180,1195,2021.11.18,2021-11-18 20:07:11
Ainceer,black,180,1226,2021.11.18,2021-11-18 20:13:02
Ainceer,black,180,1225,2021.11.18,2021-11-18 20:52:12
Ainceer,black,180,1232,2021.11.18,2021-11-18 20:56:24
Ainceer,white,180,1191,2021.11.18,2021-11-18 21:01:03
Ainceer,white,180,1236,2021.11.18,2021-11-18 21:37:16
Ainceer,black,180,1224,2021.11.19,2021-11-19 11:44:16
Ainceer,black,180,1216,2021.11.19,2021-11-19 11:55:25
Ainceer,white,180,1218,2021.11.19,2021-11-19 11:58:41
Ainceer,black,180,1215,2021.11.19,2021-11-19 12:22:04
Ainceer,white,180,1156,2021.11.19,2021-11-19 12:25:01
Ainceer,black,180,1213,2021.11.19,2021-11-19 12:26:18
Ainceer,black,180,1220,2021.11.19,2021-11-19 17:39:43
Ainceer,white,180,1235,2021.11.19,2021-11-19 17:43:03
Ainceer,white,180,1187,2021.11.19,2021-11-19 18:41:00
Ainceer,white,180,1250,2021.11.19,2021-11-19 23:03:06
Ainceer,black,180,1206,2021.11.19,2021-11-19 23:05:42
Ainceer,white,180,1086,2021.11.19,2021-11-19 23:08:19
Ainceer,black,180,1221,2021.11.20,2021-11-20 12:50:23
Ainceer,black,600,1608,2021.11.20,2021-11-20 13:00:48
Ainceer,white,600,1559,2021.11.20,2021-11-20 15:04:35
Ainceer,black,180,1229,2021.11.20,2021-11-20 20:24:29
Ainceer,white,180,1233,2021.11.20,2021-11-20 21:33:26
Ainceer,black,180,1230,2021.11.20,2021-11-20 21:39:06
Ainceer,white,180,1156,2021.11.21,2021-11-21 09:57:49
Ainceer,black,600,1607,2021.11.21,2021-11-21 11:30:36
Ainceer,white,180,1223,2021.11.21,2021-11-21 11:40:14
Ainceer,black,600,1598,2021.11.21,2021-11-21 16:59:32
Ainceer,white,180,1225,2021.11.21,2021-11-21 17:05:17
Ainceer,white,180,1291,2021.11.21,2021-11-21 17:06:33
Ainceer,black,180,1229,2021.11.21,2021-11-21 17:07:01
Ainceer,black,180,1220,2021.11.21,2021-11-21 17:08:19
Ainceer,white,180,1143,2021.11.21,2021-11-21 18:25:06
Ainceer,black,180,1216,2021.11.21,2021-11-21 19:35:33
Ainceer,black,180,1224,2021.11.22,2021-11-22 13:20:27
Ainceer,white,180,1212,2021.11.22,2021-11-22 13:22:48
Ainceer,black,180,1208,2021.11.22,2021-11-22 13:25:12
Ainceer,white,180,1300,2021.11.22,2021-11-22 16:55:14
Ainceer,black,180,1203,2021.11.22,2021-11-22 16:58:40
Ainceer,white,180,1190,2021.11.22,2021-11-22 17:03:10
Ainceer,white,180,1223,2021.11.22,2021-11-22 18:20:18
Ainceer,black,180,1195,2021.11.22,2021-11-22 18:26:00
Ainceer,white,180,1164,2021.11.22,2021-11-22 18:27:16
Ainceer,black,180,1209,2021.11.22,2021-11-22 18:29:54
Ainceer,white,180,1203,2021.11.22,2021-11-22 21:27:58
Ainceer,black,180,1208,2021.11.22,2021-11-22 21:34:54
Ainceer,black,180,1201,2021.11.22,2021-11-22 22:34:19
Ainceer,white,180,1200,2021.11.22,2021-11-22 22:39:24
Ainceer,black,180,1203,2021.11.22,2021-11-22 22:44:11
Ainceer,white,180,1133,2021.11.22,2021-11-22 22:45:34
Ainceer,white,180,1236,2021.11.22,2021-11-22 22:51:11
Ainceer,white,180,1148,2021.11.23,2021-11-23 12:07:31
Ainceer,white,180,1219,2021.11.23,2021-11-23 12:14:38
Ainceer,white,180,1227,2021.11.23,2021-11-23 12:20:59
Ainceer,white,180,1196,2021.11.23,2021-11-23 12:27:35
Ainceer,black,180,1224,2021.11.23,2021-11-23 12:51:32
Ainceer,black,180,1231,2021.11.23,2021-11-23 12:58:15
Ainceer,black,180,1239,2021.11.23,2021-11-23 13:03:42
Ainceer,white,180,1242,2021.11.23,2021-11-23 17:38:42
Ainceer,black,180,1224,2021.11.23,2021-11-23 17:44:01
Ainceer,black,180,1231,2021.11.23,2021-11-23 18:30:11
Ainceer,black,600,1588,2021.11.23,2021-11-23 19:32:07
Ainceer,white,600,1603,2021.11.23,2021-11-23 19:47:38
Ainceer,black,180,1231,2021.11.23,2021-11-23 21:42:16
Ainceer,white,180,1412,2021.11.23,2021-11-23 21:46:56
Ainceer,black,180,1231,2021.11.23,2021-11-23 21:54:09
Ainceer,white,180,1412,2021.11.23,2021-11-23 22:08:03
Ainceer,black,180,1231,2021.11.23,2021-11-23 22:10:20
Ainceer,white,180,1412,2021.11.23,2021-11-23 22:13:15
Ainceer,white,180,1220,2021.11.24,2021-11-24 12:24:13
Ainceer,black,180,1250,2021.11.24,2021-11-24 12:28:28
Ainceer,black,180,1242,2021.11.24,2021-11-24 12:36:10
Ainceer,white,180,1256,2021.11.24,2021-11-24 12:39:04
Ainceer,black,180,1258,2021.11.24,2021-11-24 12:40:32
Ainceer,black,180,1270,2021.11.24,2021-11-24 12:50:59
Ainceer,white,180,1315,2021.11.24,2021-11-24 17:39:57
Ainceer,white,180,1126,2021.11.24,2021-11-24 17:50:30
Ainceer,black,180,1275,2021.11.24,2021-11-24 18:50:02
Ainceer,white,180,1324,2021.11.24,2021-11-24 18:55:27
Ainceer,white,180,1278,2021.11.24,2021-11-24 18:59:32
Ainceer,white,180,1327,2021.11.24,2021-11-24 21:56:31
Ainceer,white,180,1268,2021.11.24,2021-11-24 22:02:04
Ainceer,black,180,1269,2021.11.24,2021-11-24 22:38:18
Ainceer,black,180,1277,2021.11.24,2021-11-24 22:44:48
Ainceer,black,180,1284,2021.11.24,2021-11-24 22:48:44
Ainceer,black,180,1292,2021.11.25,2021-11-25 10:39:20
Ainceer,white,180,1329,2021.11.25,2021-11-25 10:42:06
Ainceer,white,180,1203,2021.11.25,2021-11-25 10:43:30
Ainceer,black,180,1268,2021.11.25,2021-11-25 10:47:33
Ainceer,white,180,1279,2021.11.25,2021-11-25 10:51:29
Ainceer,black,180,1269,2021.11.25,2021-11-25 11:16:56
Ainceer,white,180,1371,2021.11.25,2021-11-25 11:22:51
Ainceer,white,180,1088,2021.11.25,2021-11-25 12:48:19
Ainceer,black,180,1292,2021.11.25,2021-11-25 12:49:43
Ainceer,black,180,1293,2021.11.25,2021-11-25 12:54:15
Ainceer,white,180,1250,2021.11.25,2021-11-25 13:00:45
Ainceer,white,180,1312,2021.11.25,2021-11-25 16:54:50
Ainceer,black,180,1300,2021.11.25,2021-11-25 16:59:47
Ainceer,white,180,1238,2021.11.25,2021-11-25 17:02:18
Ainceer,black,180,1312,2021.11.25,2021-11-25 17:10:55
Ainceer,white,180,1369,2021.11.25,2021-11-25 18:07:03
Ainceer,white,180,1291,2021.11.25,2021-11-25 18:13:42
Ainceer,black,180,1314,2021.11.25,2021-11-25 18:19:52
Ainceer,white,180,1358,2021.11.26,2021-11-26 09:58:51
Ainceer,black,180,1300,2021.11.26,2021-11-26 10:05:06
Ainceer,black,180,1291,2021.11.26,2021-11-26 10:07:48
Ainceer,black,180,1299,2021.11.26,2021-11-26 10:13:03
Ainceer,black,180,1307,2021.11.26,2021-11-26 10:22:55
Ainceer,white,180,1105,2021.11.26,2021-11-26 12:13:39
Ainceer,white,180,1342,2021.11.26,2021-11-26 12:21:06
Ainceer,white,180,1116,2021.11.26,2021-11-26 15:12:21
Ainceer,white,180,1400,2021.11.26,2021-11-26 15:13:23
Ainceer,white,180,1269,2021.11.26,2021-11-26 15:23:49
Ainceer,black,180,1307,2021.11.26,2021-11-26 15:28:54
Ainceer,white,180,1265,2021.11.26,2021-11-26 15:33:26
Ainceer,black,180,1305,2021.11.26,2021-11-26 16:31:01
Ainceer,black,180,1313,2021.11.26,2021-11-26 16:37:29
Ainceer,black,180,1321,2021.11.26,2021-11-26 17:21:01
Ainceer,white,180,1324,2021.11.26,2021-11-26 18:28:50
Ainceer,black,180,1321,2021.11.26,2021-11-26 19:44:58
Ainceer,black,180,1313,2021.11.26,2021-11-26 19:49:48
Ainceer,white,180,1436,2021.11.26,2021-11-26 21:53:13
Ainceer,white,180,1329,2021.11.26,2021-11-26 22:02:17
Ainceer,white,180,1316,2021.11.27,2021-11-27 11:48:12
Ainceer,black,180,1346,2021.11.27,2021-11-27 11:57:56
Ainceer,white,180,1345,2021.11.27,2021-11-27 12:08:06
Ainceer,black,180,1345,2021.11.27,2021-11-27 19:18:57
Ainceer,white,180,1313,2021.11.27,2021-11-27 19:24:40
Ainceer,white,180,1314,2021.11.27,2021-11-27 22:55:36
Ainceer,black,180,1320,2021.11.28,2021-11-28 13:58:55
Ainceer,black,180,1328,2021.11.28,2021-11-28 14:01:12
Ainceer,white,180,1328,2021.11.28,2021-11-28 16:35:55
Ainceer,black,180,1312,2021.11.28,2021-11-28 16:42:10
Ainceer,white,180,1298,2021.11.28,2021-11-28 16:45:00
Ainceer,white,180,1325,2021.11.28,2021-11-28 16:47:32
Ainceer,black,180,1321,2021.11.28,2021-11-28 16:51:55
Ainceer,white,180,1360,2021.11.28,2021-11-28 16:56:15
Ainceer,black,180,1315,2021.11.28,2021-11-28 18:01:58
Ainceer,black,180,1306,2021.11.28,2021-11-28 18:07:55
Ainceer,white,180,1313,2021.11.28,2021-11-28 18:14:09
Ainceer,black,60,1172,2021.11.28,2021-11-28 18:24:16
Ainceer,white,180,1257,2021.11.29,2021-11-29 09:24:20
Ainceer,white,180,1336,2021.11.29,2021-11-29 09:50:41
Ainceer,black,180,1275,2021.11.29,2021-11-29 09:53:21
Ainceer,black,180,1267,2021.11.29,2021-11-29 09:57:03
Ainceer,white,180,1324,2021.11.29,2021-11-29 14:12:26
Ainceer,white,180,1254,2021.11.29,2021-11-29 17:54:22
Ainceer,white,180,1220,2021.11.29,2021-11-29 18:02:54
Ainceer,black,180,1282,2021.11.29,2021-11-29 18:17:00
Ainceer,black,180,1275,2021.11.29,2021-11-29 18:45:23
Ainceer,white,180,1290,2021.11.29,2021-11-29 18:46:17
Ainceer,black,180,1274,2021.11.29,2021-11-29 20:34:54
Ainceer,black,180,1265,2021.11.29,2021-11-29 21:57:44
Ainceer,white,180,1211,2021.11.29,2021-11-29 22:00:24
Ainceer,white,180,1305,2021.11.30,2021-11-30 13:24:47
Ainceer,white,180,1179,2021.11.30,2021-11-30 13:28:38
Ainceer,white,180,1293,2021.11.30,2021-11-30 13:34:36
Ainceer,black,180,1263,2021.11.30,2021-11-30 13:40:10
Ainceer,black,180,1263,2021.11.30,2021-11-30 13:43:19
Ainceer,white,180,1169,2021.11.30,2021-11-30 17:22:14
Ainceer,black,180,1260,2021.11.30,2021-11-30 17:28:13
Ainceer,black,180,1250,2021.11.30,2021-11-30 17:33:03
Ainceer,black,180,1258,2021.11.30,2021-11-30 17:36:52
Ainceer,white,180,1332,2021.11.30,2021-11-30 17:39:42
Ainceer,white,180,1339,2021.11.30,2021-11-30 17:42:04
Ainceer,black,180,1255,2021.11.30,2021-11-30 17:49:53
Ainceer,white,180,1225,2021.11.30,2021-11-30 17:54:03
Ainceer,white,180,1303,2021.11.30,2021-11-30 17:56:04
Ainceer,white,180,1296,2021.11.30,2021-11-30 18:33:55
Ainceer,black,180,1272,2021.11.30,2021-11-30 18:37:13
Ainceer,white,180,1268,2021.12.01,2021-12-01 10:49:29
Ainceer,black,180,1288,2021.12.01,2021-12-01 11:00:44
Ainceer,black,180,1297,2021.12.01,2021-12-01 11:02:18
Ainceer,black,180,1293,2021.12.01,2021-12-01 11:14:53
Ainceer,white,180,1308,2021.12.01,2021-12-01 13:11:39
Ainceer,black,180,1294,2021.12.01,2021-12-01 13:20:14
Ainceer,black,180,1301,2021.12.01,2021-12-01 13:22:38
Ainceer,white,180,1329,2021.12.01,2021-12-01 13:25:03
Ainceer,white,180,1284,2021.12.01,2021-12-01 13:31:39
Ainceer,white,180,1240,2021.12.01,2021-12-01 13:35:41
Ainceer,black,180,1268,2021.12.01,2021-12-01 13:40:46
Ainceer,white,180,1366,2021.12.01,2021-12-01 16:58:07
Ainceer,white,180,1295,2021.12.02,2021-12-02 16:48:26
Ainceer,black,180,1246,2021.12.02,2021-12-02 16:51:26
Ainceer,white,180,1191,2021.12.02,2021-12-02 16:53:10
Ainceer,white,180,1250,2021.12.02,2021-12-02 18:48:34
Ainceer,black,180+2,1255,2021.12.03,2021-12-03 10:41:11
Ainceer,black,180,1263,2021.12.03,2021-12-03 10:44:27
Ainceer,black,180,1271,2021.12.03,2021-12-03 10:49:09
Ainceer,white,180,1258,2021.12.03,2021-12-03 14:43:57
Ainceer,white,180,1293,2021.12.03,2021-12-03 14:49:48
Ainceer,black,180,1280,2021.12.03,2021-12-03 14:55:33
Ainceer,black,180,1289,2021.12.03,2021-12-03 14:59:29
